198408	1.2485917
198409	0.27605465
198410	1.2055221
198411	0.973289
198412	0.84052224
198501	0.66088103
198502	0.83649137
198503	1.0277479
198504	1.4824824
198505	0.10207306
198506	0.22462031
198507	0.86522489
198508	0.23054092
198509	0.93455371
198510	0.3946559
198511	0.42284856
198512	0.99809138
198601	0.02604901
198602	0.62852233
198603	0.97827144
198604	0.17806091
198605	0.60643046
198606	1.2109544
198607	1.385729
198608	0.61876872
198609	0.90647949
198610	1.2438668
198611	0.92999689
198612	1.1341181
198701	0.37233471
198702	0.84829622
198703	0.44854907
198704	1.2437656
198705	0.78105417
198706	0.14880936
198707	0.77740062
198708	0.2453283
198709	0.99910121
198710	0.0053946479
198711	0.46288346
198712	0.0064912294
198801	1.0280506
198802	0.18603753
198803	0.95303185
198804	0.85480925
198805	0.36060815
198806	0.21613903
198807	1.1556288
198808	1.4785598
198809	1.1042764
198810	0.59481266
198811	0.098739345
198812	0.34227637
198901	0.048748461
198902	0.53409921
198903	0.10258056
198904	0.51725184
198905	1.342599
198906	1.3075843
198907	0.20945802
198908	0.57113124
198909	0.9114927
198910	0.66016529
198911	1.0715709
198912	1.0451833
199001	0.074961516
199002	0.13928709
199003	0.11208091
199004	1.2379653
199005	1.0161953
199006	0.62573563
199007	1.462792
199008	0.155406
199009	0.793179
199010	1.3900048
199011	0.14507607
199012	1.0606572
199101	0.99785515
199102	0.96122878
199103	1.1894998
199104	0.9768572
199105	0.096150876
199106	0.27341634
199107	0.0041172675
199108	0.41333295
199109	1.3237498
199110	0.64604996
199111	1.3057162
199112	1.0804315
199201	0.3327272
199202	0.17301147
199203	0.73605659
199204	0.90811992
199205	0.015113271
199206	0.018315155
199207	0.72549615
199208	1.3545483
199209	0.72745469
199210	1.2167118
199211	1.2988549
199212	0.28120673
199301	1.3629667
199302	0.015054801
199303	1.209769
199304	1.1413693
199305	0.016211848
199306	0.17099416
199307	1.1614615
199308	1.4132537
199309	0.69854618
199310	0.82326711
199311	0.20840838
199312	0.5574417
199401	0.70026989
199402	0.42651772
199403	1.158715
199404	1.0179825
199405	1.0175438
199406	1.2293817
199407	0.33018537
199408	1.0565752
199409	0.4096502
199410	0.53990512
199411	0.52155025
199412	0.96035333
199501	0.41536123
199502	1.472194
199503	1.2455033
199504	0.14217372
199505	0.87674669
199506	1.2462581
199507	0.4802952
199508	0.99294236
199509	0.29197696
199510	0.78783534
199511	1.319787
199512	1.2418047
199601	1.2225398
199602	0.61257816
199603	0.55640744
199604	1.0236562
199605	0.83899347
199606	1.1418641
199607	1.3128184
199608	1.100048
199609	0.90090353
199610	0.49924984
199611	0.071631234
199612	0.62393698
199701	0.14362774
199702	0.047123825
199703	0.56247917
199704	0.54039457
199705	1.1478106
199706	0.10196969
199707	1.4714459
199708	1.11336
199709	1.4487009
199710	0.35277909
199711	0.50501665
199712	0.023870069
199801	0.44150174
199802	0.54038904
199803	0.97812669
199804	1.2394583
199805	1.4277882
199806	1.2112363
199807	1.4979714
199808	0.316016
199809	0.77629675
199810	1.2056721
199811	1.0530793
199812	0.50511243
199901	1.0927919
199902	0.64187671
199903	1.4121279
199904	1.1476856
199905	1.4877877
199906	0.31510669
199907	0.52131668
199908	0.36676047
199909	1.1374254
199910	0.028878081
199911	0.8158001
199912	1.1085999
200001	0.7727075
200002	1.4777346
200003	1.0328281
200004	0.29994818
200005	0.22804507
200006	0.42714994
200007	1.190545
200008	1.4573579
200009	1.2948951
200010	0.46600556
200011	0.79547437
200012	0.34612589
200101	0.395199
200102	0.31786926
200103	0.20664694
200104	0.38274059
200105	1.0857171
200106	0.98081655
200107	1.206226
200108	0.17759132
200109	0.94361479
200110	1.4854699
200111	0.6224712
200112	0.92166448
200201	0.73746812
200202	0.50426935
200203	0.39428207
200204	0.39027283
200205	0.14855879
200206	0.067734462
200207	0.87765451
200208	1.09717
200209	0.46762926
200210	0.54004666
200211	0.9846732
200212	0.78309183
200301	1.4857227
200302	1.4052235
200303	0.2149332
200304	0.34465397
200305	1.1182422
200306	1.3297068
200307	0.69646501
200308	1.298497
200309	1.0979305
200310	1.0956864
200311	1.2667384
200312	1.0234246
200401	1.0957207
200402	1.2032436
200403	0.4169312
200404	0.35461317
200405	1.1122452
200406	1.2257058
200407	0.51646101
200408	1.278797
200409	1.0979305
200410	1.0755864
200411	1.2667584
200412	1.0234546
200501	1.4857227
200502	1.4052235
200503	0.1141432
200504	0.44265397
200505	1.1882472
200506	1.3794862
200507	0.69146501
200508	1.792197
200509	1.0879305
200510	0.27481874
200511	1.2267344
200512	1.0284214
200601	0.642657425639514
200602	0.510159416828639
200603	0.655686115139396
200604	0.595201475732055
200605	0.668857489199272
200606	0.379756026593999
200607	0.847301872255769
200608	0.552689538887312
200609	0.769017516007133
200610	0.753078011655927
200611	0.650684456017145
200612	0.559169031525532
200701	0.639498920162544
200702	0.683958247313201
200703	0.722317850067607
200704	0.651383943126047
200705	0.685259054744616
200706	0.637644933012764
200707	0.72273317002358
200708	0.53258141773778
200709	0.693082837411853
200710	0.707120759191671
200711	0.702395286169373
200712	0.639787728722278
200801	0.715289578816432
200802	0.696620965480739
200803	0.712940270870948
200804	0.715437708797846
200805	0.74820967591124
200806	0.702926529024898
200807	0.583458173915546
200808	0.642689763720997
200809	0.684141323683928
200810	0.700950900093317
200811	0.699372165268751
200812	0.601667267944731
200901	0.71887664962788
200902	0.71331914904663
200903	0.682398686441609
200904	0.705318134046357
200905	0.710327088920902
200906	0.208805418818169
200907	0.692709968170712
200908	0.667998129028926
200909	0.713469776128094
200910	0.683873838523408
200911	0.712948325478855
200912	0.728024184484711
201001	0.760310757114923
201002	0.718874731814174
201003	0.71206279901779
201004	0.659187406894527
201005	0.681620345172207
201006	0.688673666988544
201007	0.685193447637706
201008	0.706888757205699
201009	0.705564645421422
201010	0.694940339132372
201011	0.556474138598515
201012	0.670734715159762
201101	0.702179644197142
201102	0.710830188857893
201103	0.984163131398584
201104	0.705726888105295
201105	0.671842490062201
201106	0.778182495690743
201107	0.717139198717144
201108	0.730276915271629
201109	0.702353015010429
201110	0.698662766469202
201111	0.268123289816632
201112	0.853102909905945
201201	0.692223325209484
201202	0.704538718960029
201203	0.637556473768178
201204	0.464276580920381
201205	0.691308959230456
201206	0.695770669594787
201207	0.412750332916879
201208	0.595789113434037
201209	0.722859340927762
201210	0.683883772522259
201211	0.747413984953249
201212	0.645042031553092
201301	0.667564284614183
201302	0.691427903549025
201303	0.691356540080082
201304	0.667663267344721
201305	0.686773096945875
201306	0.843285371588917
201307	0.696568893032928
201308	0.663379511282399
201309	0.699106067666095
201310	0.723129990905395
201311	0.71168893262391
201312	0.790750625886188
201401	0.657405153904763
201402	0.679920526102482
201403	0.526750943765326
201404	0.831952085085827
201405	0.704211279710815
201406	0.712696375491652
201407	0.750437293394537
201408	0.704535178596075
201409	0.781629681560686
201410	0.695551953986
201411	0.690048735343807
201412	1.23670610570467
201501	0.687295065006869
201502	0.707195492128218
201503	0.69909072978305
201504	0.363242919482076
201505	0.652851465895263
201506	0.711307143575434
201507	0.743069953849958
201508	0.69823561604078
201509	0.700773368026888
201510	0.698040902226084
201511	0.528023832715706
201512	0.652264765235275
201601	0.6875912584755
201602	0.081629681560686
201603	0.68347054022179
201604	0.808584510788779
201605	0.793819842049956
201606	0.090048735343807
201607	0.680746064095593
201608	0.60187139653975
201609	0.237221379162888
201610	0.712684456115178
201611	0.703816002718569
201612	0.692002506865735
201701	0.763520767154977
201702	0.668936039358433
201703	1.11977384125556
201704	0.555248694533033
201705	0.707035638624739
201706	0.528486650268883
201707	0.693359915517106
201708	1.34885454033062
201709	0.66941727137992
201710	0.784393544744022
201711	0.697485279820513
201712	0.674645492538203
201801	0.69742001315259
201802	0.672211169584207
201803	0.704028659706084
201804	0.765014266315823
201805	0.660083129403405
201806	0.621545956167139
201807	0.735945070412758
201808	0.659351421261821
201809	0.031952085085827
201810	0.674719998170632
201811	0.700627001669161
201812	0.689102248216891
201901	0.708351485692737
201902	0.664670046915392
201903	0.56398132372767
201904	0.715254120346232
201905	0.716302682486627
201906	0.711823261919294
201907	0.682590177269812
201908	0.681112252473697
201909	0.58804175913097
201910	0.773689985921347
201911	0.637100902784344
201912	0.704431348239404
